id;category;subcategory;manufacturer;brand_owner;brand;sub-brand;flavour;description;rating;location;image
16410930826;Beverage;Soda;Fentimans ;Fentimans ;Fentimans;;Cherry Cola;;2;Helsinki;
65144105585;Beverage;Soda;Fentimans ;Fentimans ;Fentimans;;Lemon Shandy;;3;Helsinki;
38846984209;Beverage;Soda;Fentimans ;Fentimans ;Fentimans;;Mandarin & Seville Orange Jigger;;4;Helsinki;
15151367236;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Black Cherry;;4;Helsinki;
15755058066;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Creme;;2;Helsinki;
40033929787;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Ginger Ale;;3,5;Helsinki;
47643700979;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Root Beer;;3;Helsinki;
51721365423;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Original Birch Beer;;3;Helsinki;
21033625916;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Cane Cola;;2;Helsinki;
68167284767;Beverage;Soda;Boylan Bottling Company;Boylan Bottling Company;Boylan Bottling Company;;Grape;;3;Helsinki;
30852164114;Beverage;Soda;Sinebrychoff ;Sinebrychoff ;Muumi;;Metsämansikkalimonadi;;4;Helsinki;
31898144346;Beverage;Soda;Sinebrychoff ;Sinebrychoff ;Muumi;;Mustikka-Vadelma;;4;Helsinki;
87008517749;Beverage;Soda;Sinebrychoff ;Sinebrychoff ;Muumi;;Kesäjuoma;;2;Helsinki;
88914707533;Beverage;Soda;Sinebrychoff ;Sinebrychoff ;Muumi;;Raparperi-Mansikka;;3,5;Helsinki;
26123758564;Beverage;Soda;Sinebrychoff ;Sinebrychoff ;Smurffi;;Päärynälimonadi;;3;Helsinki;
34229835442;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Root Beer;;4;Helsinki;
64290822946;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Ginger Beer;;4;Helsinki;
92371337732;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Cream Soda;;2;Helsinki;
13082180155;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Cloudy Lemon;;3,5;Helsinki;
84910088167;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Bloody Orange;;3;Helsinki;
95683040936;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Orange Cream Soda;;3;Helsinki;
91166636543;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Red Cherry;;2;Helsinki;
37133720934;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Rose Lemonade;;3;Helsinki;
58781596448;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Popcorn Soda;;4;Helsinki;
47425543791;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Cola Vanilla;;4;Helsinki;
60129644678;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Majestic Mango;;2;Helsinki;
81383572096;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Sun’s;;Sweet Strawberry;;3,5;Helsinki;
95238404041;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Nokian Panimo;;Piña Colada;;3;Helsinki;
20571294305;Beverage;Soda;Nokian Panimo ;Nokian Panimo ;Nokian Panimo;;Mojito;;3;Helsinki;
28162502579;Beverage;Soda;Mahla Forest ;Mahla Forest ;Mahla Forest;;Voodoo Blue;Mustikka & Mesiangervo;3;Helsinki;
66431960655;Beverage;Soda;Mahla Forest ;Mahla Forest ;Mahla Forest;;Manzikka;;2;Helsinki;
80847849828;Beverage;Soda;Mahla Forest ;Mahla Forest ;Mahla Forest;;Ginger Sap;Fresh ginger & Birch sap;3;Helsinki;
22248987519;Beverage;Soda;Mahla Forest ;Mahla Forest ;Mahla Forest;;Pompom Meow Apple Limonade;;4;Helsinki;
68896267501;Beverage;Soda;Mahla Forest ;Mahla Forest ;Mahla Forest;;Grrrreat Berry Taste;;4;Helsinki;
87379083571;Beverage;Soda;A.G. Barr;A.G. Barr;Barr;;Tizer;;2;Helsinki;
63801045383;Beverage;Soda;A.G. Barr;A.G. Barr;Barr;;Lemonade;;3;Helsinki;
25135903954;Beverage;Soda;A.G. Barr;A.G. Barr;Barr;;Red Kola;;4;Helsinki;
49196735091;Beverage;Soda;A.G. Barr;A.G. Barr;Barr;;American Cream Soda;;4;Helsinki;
36032940253;Beverage;Soda;A.G. Barr;A.G. Barr;Irn-Bru;;Sugar Free;;2;Helsinki;
50872237404;Beverage;Soda;A.G. Barr;A.G. Barr;Irn-Bru;;Original;;3,5;Helsinki;
72130811222;Beverage;Soda;A.G. Barr;A.G. Barr;Irn-Bru;;Xtra;;3;Helsinki;
81572896304;Beverage;Soda;A.G. Barr;A.G. Barr;Barr's Originals;;Cream Soda with a twist of Raspberry;;2;Helsinki;
52894883417;Beverage;Soda;A.G. Barr;A.G. Barr;Barr's Originals;;Cloudy Lemonade;;3;Helsinki;
53551892268;Beverage;Soda;A.G. Barr;A.G. Barr;Barr's Originals;;Ginger Beer;;4;Helsinki;
55561772485;Beverage;Soda;A.G. Barr;A.G. Barr;Barr;;Burdock 'N' Dandelion;;4;Helsinki;
58603061356;Beverage;Soda;A.G. Barr;A.G. Barr;KAbott's;;Ginger Beer;;2;Helsinki;
94243948109;Beverage;Soda;Red Bull ;Red Bull ;Red Bull;;Organics Simply Cola;;3,5;Helsinki;
69695961174;Beverage;Soda;Bosmen ;Bosmen ;Sultan;;Cola;;3;Helsinki;
57092326589;Beverage;Soda;Bosmen ;Bosmen ;Sultan;;Orange;;3;Helsinki;
27505290712;Beverage;Soda;AmBev;AmBev;Guaraná Antarctica;;Original;;3;Helsinki;
96427764185;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Hallon;;4;Helsinki;
21172662001;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Lemon;;4;Helsinki;
58442698169;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Lemon-lime;;2;Helsinki;
53444141751;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Lemon Sour;;3,5;Helsinki;
18395548589;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Elderflower;;3;Helsinki;
47810486626;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Raspberry & Lavender;;3;Helsinki;
51297480599;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Orange;;2;Helsinki;
62925460421;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Orange Zero;;3;Helsinki;
73676297606;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Mausteinen Jouluomena;;4;Helsinki;
87365903601;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Zero Sugar;;4;Helsinki;
26628804257;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Light;;2;Helsinki;
22716833635;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Lime Sugar-Free;;3,5;Helsinki;
25418648850;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Cherry Sugar-Free;;3;Helsinki;
93470271951;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Yuzu Sugar-Free ;;3;Helsinki;
59076761045;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Cinnamon Sugar-Free ;;2;Helsinki;
63651867753;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;Cola ;Ginger Sugar-Free ;;3;Helsinki;
81174301249;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Freeway;;Mansku limonadi;;4;Helsinki;
29350834110;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Siti;;Jaffa;;2;Helsinki;
41904205282;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;San Celestino;;La Limonata 16% Fruit;;4;Helsinki;
87781019180;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;San Celestino;;L’aranciata 20% Fruit;;2;Helsinki;
79837907478;Beverage;Soda;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Saskia;Heleä;Persikka & Aloe Vera;;3,5;Helsinki;
85138184685;Beverage;Soda;Refresco;SOK;Rainbow;;Mansikka-Banaani Virvoitusjuoma;;3,5;Helsinki;
13021414330;Beverage;Soda;Refresco;SOK;Rainbow;;Orange;;3;Helsinki;
54921465634;Beverage;Soda;Leader Foods ;Leader Foods ;Läikky;;Kirpeä Omena;;4;Helsinki;
59329706999;Beverage;Soda;Leader Foods ;Leader Foods ;Crazy Gamer;;Tropical;;3,5;Helsinki;
14616568995;Beverage;Soda;Leader Foods ;Leader Foods ;Crazy Gamer;;Energy Taste;;3;Helsinki;
40031397830;Beverage;Soda;Novamex;Novamex;Jarritos;;Guava;;3;Helsinki;
64042356322;Beverage;Soda;Novamex;Novamex;Jarritos;;Lime;;2;Helsinki;
37138241714;Beverage;Soda;Novamex;Novamex;Jarritos;;Pineapple;;3;Helsinki;
19016787566;Beverage;Soda;Novamex;Novamex;Jarritos;;Mexican Cola;;4;Helsinki;
84634952730;Beverage;Soda;Novamex;Novamex;Jarritos;;Grapefruit;;4;Helsinki;
63246979197;Beverage;Soda;Novamex;Novamex;Jarritos;;Mandarin;;2;Helsinki;
13172110724;Beverage;Soda;Novamex;Novamex;Jarritos;;Mango;;3,5;Helsinki;
73712806381;Beverage;Soda;Novamex;Novamex;Jarritos;;Tamarind;;3;Helsinki;
34602019525;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Grape Soda;;3;Helsinki;
80649259582;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Fruit Punch;;2;Helsinki;
46075396284;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Pineapple Soda;;3;Helsinki;
66217278582;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Orange Mango Soda;;4;Helsinki;
17957178125;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Cream Soda;;4;Helsinki;
51876072296;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Diet Ginger Beer;;2;Helsinki;
15840283600;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Extra Fiery Ginger Beer;;3,5;Helsinki;
19053237342;Beverage;Soda;Desnoes and Geddes Limited;Desnoes and Geddes Limited;Old Jamaica;;Ginger Beer;;3;Helsinki;
40614374354;Beverage;Soda;Bundaberg Brewed Drinks;Bundaberg Brewed Drinks;Bundaberg;;Ginger beer;;3;Helsinki;
73191272326;Beverage;Soda;A&W Food Services of Canada;A&W Food Services of Canada;A&W;;Root Beer;;2;Helsinki;
14933621868;Beverage;Soda;Nichols;Nichols;Vimto;;Original;;3;Helsinki;
32780782604;Beverage;Soda;Nichols;Nichols;Vimto;;Gold Ginger Beer;;4;Helsinki;
50335254519;Beverage;Soda;Droga Kolinska;Droga Kolinska;Cockta;;Original;;4;Helsinki;
93586384928;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Sitrus Light;;2;Helsinki;
37624817565;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Festival Light;;3;Helsinki;
41601260503;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Festival;;4;Helsinki;
65660774303;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Päärynä;;4;Helsinki;
57105391826;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;MangOrange;;2;Helsinki;
64000845352;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Ananas Light;;3,5;Helsinki;
80427503337;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Banana;;3;Helsinki;
93674802667;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;RedOrange;;3;Helsinki;
89448137470;Beverage;Soda;VIP-Juicemaker ;SOK;Rainbow;;Grapefruit;;2;Helsinki;
39208911790;Beverage;Soda;VIP-Juicemaker ;Coop;X-tra;;Appelsiini;;3;Helsinki;
56806633556;Beverage;Soda;White Rock Beverages;White Rock Beverages;White Rock;;Root Beer;;4;Helsinki;
54163265153;Beverage;Soda;White Rock Beverages;White Rock Beverages;White Rock;;Cream Soda;;4;Helsinki;
64877656985;Beverage;Soda;Finn Spring ;Kesko;K-Menu;;Cola;;2;Helsinki;
22827425383;Beverage;Soda;Finn Spring ;Kesko;K-Menu;;Cola Light;;3,5;Helsinki;
54559134145;Beverage;Soda;Finn Spring ;Kesko;K-Menu;;Jaffa Light;;3;Helsinki;
96135112261;Beverage;Soda;Finn Spring ;Kesko;K-Menu;;Jaffa;;3;Helsinki;
21409308066;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Jaffa Light;;2;Helsinki;
61883562995;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Cola Light;;3;Helsinki;
78925570754;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Punainen Jaffa;;4;Helsinki;
46118602830;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Lemon-Lime;;4;Helsinki;
55101818083;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Ananas Light;;2;Helsinki;
26151874053;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Parhaat Ginger Ale;;3,5;Helsinki;
14452799486;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Murkku;;3;Helsinki;
29223459603;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Amppari;;3;Helsinki;
96680754433;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Toukkis;;2;Helsinki;
79800228551;Beverage;Soda;Finn Spring ;Kesko;Pirkka;;Banskis;;3;Helsinki;
73624513591;Beverage;Soda;Laitilan Wirvoitusjuomatehdas ;Kesko;Pirkka;;Leppis;;4;Helsinki;
14315770152;Beverage;Soda;Finn Spring ;Finn Spring ;SPRING;;Perinteinen Julmust;;4;Helsinki;
60235207926;Beverage;Soda;Finn Spring ;Finn Spring ;SPRING;;Perinteinen Pääsiäisjuoma Påskmust;;2;Helsinki;
68343334677;Beverage;Soda;Finn Spring ;Finn Spring ;PaaPii;;Karhunvatukkalimonaadi;;2;Helsinki;
50245122093;Beverage;Soda;Grace Foods;Grace Foods;Grace;;Jamaican Style Ginger Beer;;3;Helsinki;
38378249965;Beverage;Soda;Hall & Woodhouse;Hall & Woodhouse;Rio;;Tropical;;4;Helsinki;
47071862211;Beverage;Soda;Tranquini ;Tranquini ;Tranquini;;Green Tea Twist;;3;Helsinki;
78102611130;Beverage;Soda;Tranquini ;Tranquini ;Tranquini;;Ginger & Lemongrass;;3;Helsinki;
51233000935;Beverage;Soda;Tranquini ;Tranquini ;Tranquini;;Mixed Berries;;2;Helsinki;
52995676237;Beverage;Soda;Baikal Getränke ;Baikal Getränke ;Wostok;;Pear & Rosemary;;3;Helsinki;
97320040376;Beverage;Soda;Baikal Getränke ;Baikal Getränke ;Wostok;;Tarragon Ginger;;4;Helsinki;
82907589699;Beverage;Soda;Bionade ;Bionade ;Bionade;;Lemon-Bergamot;;4;Helsinki;
24311583864;Beverage;Soda;Charlie's Natural;Charlie's Natural;Charlie's Natural Soda;;Apple, Lemon & Ginger;;2;Helsinki;
64550069627;Beverage;Soda;Charlie's Natural;Charlie's Natural;Charlie's Natural Soda;;Lemon, Lime & Mint;;3,5;Helsinki;
34858661158;Beverage;Soda;Charlie's Natural;Charlie's Natural;Charlie's Natural Soda;;Blueberry & Acai;;3;Helsinki;
72919739444;Beverage;Soda;Charlie's Natural;Charlie's Natural;Charlie's Natural Soda;;Orange & Mandarin;;3;Helsinki;
31859863317;Beverage;Soda;Cawston Press;Cawston Press;Cawston Press;;Ginger Beer;;4;Helsinki;
17890721184;Beverage;Soda;Cawston Press;Cawston Press;Cawston Press;;Rhubarb;;4;Helsinki;
33153439752;Beverage;Soda;Cawston Press;Cawston Press;Cawston Press;;Cloudy Apple;;2;Helsinki;
26794553958;Beverage;Soda;Kallo Foods;Kallo Foods;Whole Earth;Organic Sparkling ;Ginger Drink;;3;Helsinki;
56303534661;Beverage;Soda;Kallo Foods;Kallo Foods;Whole Earth;Organic Sparkling ;Lemonade Drink;;2;Helsinki;
17481622836;Beverage;Soda;Kallo Foods;Kallo Foods;Whole Earth;Organic Sparkling ;Cranberry Drink;;3;Helsinki;
98935471284;Beverage;Soda;Kallo Foods;Kallo Foods;Whole Earth;Organic Sparkling ;Cola;;4;Helsinki;
67696240907;Beverage;Soda;Sanpellegrino;Sanpellegrino;Sanpellegrino;;Limonata;;2;Helsinki;
73645165016;Beverage;Soda;Sanpellegrino;Sanpellegrino;Sanpellegrino;;Aranciata;;3,5;Helsinki;
99133746146;Beverage;Soda;Sanpellegrino;Sanpellegrino;Sanpellegrino;;Aranciata Rossa;;3;Helsinki;
14350782320;Beverage;Soda;Sanpellegrino;Sanpellegrino;Sanpellegrino;;Pompelmo;;3;Helsinki;
62640257897;Beverage;Soda;Vitamizu;Vitamizu;Vitamizu;;Vegan Cola;;2;Helsinki;
89935549294;Beverage;Soda;Gusto Organic;Gusto Organic;Gusto;;Naturally Slim Cola;;2;Helsinki;
65198297365;Beverage;Soda;Gusto Organic;Gusto Organic;Gusto;;Organic Real Cola;;3,5;Helsinki;
74544648777;Beverage;Soda;Brand Garage ;Brand Garage ;Herbal Moscow;;Fermented Ginger;;2;Helsinki;
13397639760;Beverage;Soda;Raikastamo ;Raikastamo ;Raikastamo;;Bitter Lemon Soda;;3;Helsinki;
67658112784;Beverage;Soda;Japan Sangaria Beverage Co.;Japan Sangaria Beverage Co.;Sangaria;Hajikete;Cider;;3;Helsinki;
26672598647;Beverage;Soda;Paldo Co.;Paldo Co.;Paldo;;Rice Punch;Since 1993;2;Tokyo;IMG_3366
25818439773;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;;Melon Shake;;3,5;Tokyo;IMG_3749
25195341075;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;;クリームソーダ;;4,5;Tokyo;IMG_2329
13397185943;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;復刻堂;レモネード;;4;Tokyo;IMG_2334
54338405235;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;復刻堂;いちごオレ;;4;Tokyo;IMG_2472
33523009594;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;;とろけるピーチネクター;果汁23%;3,5;Tokyo;IMG_4169
36107825154;Beverage;Soda;DyDo Group Holdings;DyDo Group Holdings;DyDo;;梅よろ;毎日の健康維持に;3,5;Tokyo;IMG_3354
55373657566;Beverage;Soda;Kirin;Kirin;Kirin;;Salty Lychee Juice;;3,5;Helsinki;
98775837400;Beverage;Soda;Kirin;Kirin;Kirin;;Salty Litchi;Juicy litchi & Okinawa sea salt;3,5;Tokyo;IMG_3003
44333528051;Beverage;Soda;Kirin;Kirin;Kirin;Mets;Black;;3,5;Tokyo;IMG_2208
43827327999;Beverage;Soda;Kirin;Kirin;Kirin;Mets;Cola;;3,5;Tokyo;IMG_2737
82701762440;Beverage;Soda;Kirin;Kirin;Kirin;Mets;Litchi;;4;Tokyo;IMG_2705
69496715191;Beverage;Soda;Kirin;Kirin;Kirin;Mets;Orange;;2,5;Tokyo;IMG_4031
55407132253;Beverage;Soda;Kirin;Kirin;Kirin;Mets;Arginine V;;4;Tokyo;IMG_4145
34686307029;Beverage;Soda;Kirin;Kirin;Kirin;;Guarana;ミリフガラナ;3;Tokyo;IMG_4032
69983217157;Beverage;Soda;Kirin;Kirin;Kirin;;力水;DHA リフレッシュ炭酸;3,5;Tokyo;IMG_3732
54979670112;Beverage;Soda;Rième Boissons;Rième Boissons;La Mortuacienne;;Cola;;4;Helsinki;
15494899857;Beverage;Soda;Bevi Piu’ Naturale;Bevi Piu’ Naturale;Moka Instinct;;Italian Espresso Soda;;3;Helsinki;
64681064921;Beverage;Soda;Spendrups Bryggeri ;Spendrups Bryggeri ;Spendrups Bryggeri;;Trocadero;;3;Helsinki;
36445592888;Beverage;Soda;Spendrups Bryggeri ;Spendrups Bryggeri ;Spendrups Bryggeri;;Cuba Cola;;2;Helsinki;
14926997762;Beverage;Soda;Herrljunga Cider ;Herrljunga Cider ;Herrljunga;;Klassisk Julmust;;3;Helsinki;
70153409746;Beverage;Soda;Lars Ekroos ;Lars Ekroos ;Stockmos;;Julmust;;4;Helsinki;
22788624368;Beverage;Soda;Lars Ekroos ;Lars Ekroos ;Stockmos;;Påskmust;;4;Helsinki;
46204460475;Beverage;Soda;The Dad's Root Beer Company;The Dad's Root Beer Company;Dad's Old Fashioned;;Root Beer;;3;Helsinki;
39041243746;Beverage;Soda;Hartridges British Soft Drinks Co.;Hartridges British Soft Drinks Co.;Francis Hartridge's Celebrated;;Root Beet;;2;Helsinki;
72288535582;Beverage;Soda;Hartridges British Soft Drinks Co.;Hartridges British Soft Drinks Co.;Francis Hartridge's Celebrated;;Original Cola;;3;Helsinki;
87685542208;Beverage;Soda;Hartridges British Soft Drinks Co.;Hartridges British Soft Drinks Co.;Francis Hartridge's Celebrated;;Dandelion & Burdock;;4;Helsinki;
35301884576;Beverage;Soda;Hartridges British Soft Drinks Co.;Hartridges British Soft Drinks Co.;Francis Hartridge's Celebrated;;Rose Lemonade;;4;Helsinki;
90978765407;Beverage;Soda;Beagley Copperman;Beagley Copperman;Sarsi;;Soda Drink;;2;Helsinki;
37355256443;Beverage;Soda;Beagley Copperman;Beagley Copperman;Mug;;Root Beer;;3;Helsinki;
31240833674;Beverage;Soda;Diamond Beverages;Diamond Beverages;Pimento;;Gingembre;Spicy Ginger;4;Helsinki;
86900032265;Beverage;Soda;Refresco;Refresco;Carters;;Root Beer;;2;Helsinki;
50716148856;Beverage;Soda;Gosling’s Rum;Gosling’s Rum;Goslings;;Ginger Beer;;3;Helsinki;
99402551557;Beverage;Soda;Terme Di Crodo;Terme Di Crodo;Terme Di Crodo;;Lime-Mint Soda;;3;Helsinki;
98327447628;Beverage;Soda;Terme Di Crodo;Terme Di Crodo;Terme Di Crodo;;Lemon Soda;;2;Helsinki;
61670132262;Beverage;Soda;Realist Joogid;Realist Joogid;Realist Craft Drinks;;Tyrni Limonadi;;3;Helsinki;
16508970114;Beverage;Soda;Realist Joogid;Realist Joogid;Realist Craft Drinks;;Mansikka-Raparperi Limonadi;;4;Helsinki;
83076409661;Beverage;Soda;Keurig Dr Pepper;Keurig Dr Pepper;Canada Dry;;Cranberry Ginger Ale;;4;Helsinki;
21488518317;Beverage;Soda;Skärgårdscider ;Skärgårdscider ;Skärgårdscider;;Talvilimu;;3,5;Helsinki;
45768986793;Beverage;Soda;Liroy;Liroy;Arctic Ocean;;Orange Flavour;;3,5;Helsinki;
42134679163;Beverage;Soda;Liroy;Liroy;Arctic Ocean;;Mandarin Flavour;;3;Helsinki;
75736004102;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Cube Soda Pop;;Sour Apple;;3;Helsinki;
87617756791;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Cube Soda Pop;;Bitten Orange;;2;Helsinki;
79089590590;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Pyynikin;;Skull Kola Orange Cola;;3;Helsinki;
19220648272;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Pyynikin;;Vadelma Sarvis;;4;Helsinki;
81079432141;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Pyynikin;;Unicorn Mansikka Sarvis;;4;Helsinki;
92534384286;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Pyynikin;;Joululimpsa;;2;Helsinki;
84992155383;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Pyynikin;;Mustikka Myyrä;;3,5;Helsinki;
36011730441;Beverage;Soda;Pyynikin Käsityöläispanimo ;Pyynikin Käsityöläispanimo ;Norwich;;Lemon Lemonade;;3;Helsinki;
61823780613;Beverage;Soda;Che Group ;Che Group ;Che Group;;Baikal 1977;;3;Helsinki;
37442462583;Beverage;Soda;Exotica;Exotica;Exotica;;Schocata;;4;Helsinki;
99305434758;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Mango Passion;;2;Helsinki;
81741635200;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Pomegranate;;3,5;Helsinki;
16607397814;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Ginger Lime;;3;Helsinki;
62345178650;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Mango Blueberry;;3;Helsinki;
35625635388;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Cola Vanilla;;2;Helsinki;
92310400392;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Cola Citrus;;3;Helsinki;
41732172872;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Cola Cherry;;4;Helsinki;
13165823853;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Lemon Licorice;;4;Helsinki;
41958246160;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;Sodapop;Strawberry Lime;;2;Helsinki;
42820338376;Beverage;Soda;Saimaa Brewing Co.;Saimaa Brewing Co.;Kooky’s;;Pineapple Peach;;3,5;Helsinki;
44017582447;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;;Strawberry & Cream;;3;Helsinki;
43154727901;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;;Grape;;2;Helsinki;
61586358413;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Melon Cream;;3;Helsinki;
38208302803;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Orange Flavour;;4;Helsinki;
61684048879;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Raspberry & Cream;;4;Helsinki;
83519559507;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Mango Flavour;;2;Helsinki;
43472850921;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Watermelon;;3,5;Helsinki;
73667702332;Beverage;Soda;Namyang Dairy. Co.;Namyang Dairy. Co.;Chupa Chups;Sparkling ;Bubble Gum;;2;Helsinki;
91603380150;Beverage;Soda;A.Le Coq;A.Le Coq;A.Le Coq;;Limonaad;;3,5;Helsinki;
